node_id,node_type
B19018,beneficiary
B00636,beneficiary
B16692,beneficiary
B10925,beneficiary
B18227,beneficiary
B03354,beneficiary
B18837,beneficiary
B19510,beneficiary
B18626,beneficiary
B11796,beneficiary
B06851,beneficiary
B10032,beneficiary
B06555,beneficiary
B18236,beneficiary
B16612,beneficiary
B02629,beneficiary
B12222,beneficiary
B14877,beneficiary
B06675,beneficiary
B04548,beneficiary
B08033,beneficiary
B02484,beneficiary
B08403,beneficiary
B12552,beneficiary
B14417,beneficiary
B03132,beneficiary
B18772,beneficiary
B14297,beneficiary
B17242,beneficiary
B17903,beneficiary
B09990,beneficiary
B17177,beneficiary
B02167,beneficiary
B10736,beneficiary
B06916,beneficiary
B12651,beneficiary
B04573,beneficiary
B18789,beneficiary
B06893,beneficiary
U00981,user
B08779,beneficiary
B11863,beneficiary
B11986,beneficiary
B18243,beneficiary
B08003,beneficiary
B02136,beneficiary
B19724,beneficiary
B19656,beneficiary
B19385,beneficiary
B03564,beneficiary
B06524,beneficiary
B16054,beneficiary
B05100,beneficiary
U00184,user
B13341,beneficiary
B12910,beneficiary
B09901,beneficiary
B19924,beneficiary
B06562,beneficiary
B14167,beneficiary
B10671,beneficiary
B09402,beneficiary
B13499,beneficiary
B00603,beneficiary
B07759,beneficiary
B09870,beneficiary
B16424,beneficiary
B06535,beneficiary
B09061,beneficiary
B09653,beneficiary
B05014,beneficiary
B14104,beneficiary
B12118,beneficiary
B02507,beneficiary
B11964,beneficiary
B19399,beneficiary
B08506,beneficiary
B12193,beneficiary
B05532,beneficiary
B15755,beneficiary
B00277,beneficiary
B17523,beneficiary
B17244,beneficiary
B08871,beneficiary
B05892,beneficiary
B14476,beneficiary
B03546,beneficiary
B18012,beneficiary
B05227,beneficiary
B11527,beneficiary
B17809,beneficiary
B05920,beneficiary
B09335,beneficiary
B17488,beneficiary
B16841,beneficiary
B05844,beneficiary
B14005,beneficiary
B02002,beneficiary
B06499,beneficiary
U00333,user
B08829,beneficiary
B17716,beneficiary
B01123,beneficiary
B08187,beneficiary
B00552,beneficiary
B06649,beneficiary
B14660,beneficiary
B13409,beneficiary
B11495,beneficiary
B03830,beneficiary
B04612,beneficiary
U00229,user
B12573,beneficiary
B15445,beneficiary
U00670,user
B16477,beneficiary
B13546,beneficiary
B10631,beneficiary
B09201,beneficiary
B17207,beneficiary
B17170,beneficiary
B07308,beneficiary
B13347,beneficiary
B08800,beneficiary
B13551,beneficiary
B00324,beneficiary
B06596,beneficiary
U00990,user
B05809,beneficiary
B09368,beneficiary
B10635,beneficiary
B07334,beneficiary
B09974,beneficiary
B11895,beneficiary
B02386,beneficiary
B10520,beneficiary
B01025,beneficiary
B12973,beneficiary
B13875,beneficiary
B02879,beneficiary
B10407,beneficiary
B00141,beneficiary
B13147,beneficiary
B09042,beneficiary
U00287,user
B15057,beneficiary
B15154,beneficiary
B11382,beneficiary
B18144,beneficiary
B18605,beneficiary
B05161,beneficiary
B01702,beneficiary
B00823,beneficiary
B15739,beneficiary
B02432,beneficiary
B03810,beneficiary
B01168,beneficiary
U00936,user
B16387,beneficiary
B16663,beneficiary
B12990,beneficiary
B09969,beneficiary
B15318,beneficiary
B14570,beneficiary
B19203,beneficiary
B09575,beneficiary
B17664,beneficiary
B13823,beneficiary
B10621,beneficiary
B05959,beneficiary
B18453,beneficiary
B16569,beneficiary
B04105,beneficiary
B13186,beneficiary
U00487,user
B07621,beneficiary
B13281,beneficiary
U00628,user
B08492,beneficiary
B15234,beneficiary
B17632,beneficiary
B05968,beneficiary
B11492,beneficiary
B09424,beneficiary
B19297,beneficiary
B06445,beneficiary
B07640,beneficiary
B19782,beneficiary
B18684,beneficiary
B19449,beneficiary
B07325,beneficiary
B18403,beneficiary
B03114,beneficiary
B08987,beneficiary
B05080,beneficiary
B18669,beneficiary
B13454,beneficiary
B18073,beneficiary
B10193,beneficiary
B11516,beneficiary
B05911,beneficiary
B07243,beneficiary
B16764,beneficiary
B18334,beneficiary
B06015,beneficiary
B09958,beneficiary
B09116,beneficiary
B11143,beneficiary
B09891,beneficiary
B02222,beneficiary
B13526,beneficiary
B18853,beneficiary
B02961,beneficiary
B16906,beneficiary
B03515,beneficiary
B07517,beneficiary
B19250,beneficiary
B04150,beneficiary
B12224,beneficiary
B01311,beneficiary
B16299,beneficiary
B15472,beneficiary
B04898,beneficiary
B19827,beneficiary
B03820,beneficiary
B19496,beneficiary
B07424,beneficiary
B19545,beneficiary
B05412,beneficiary
B17855,beneficiary
B08633,beneficiary
B09104,beneficiary
B15063,beneficiary
U00541,user
B05506,beneficiary
B08011,beneficiary
B08135,beneficiary
B13071,beneficiary
B12621,beneficiary
B17480,beneficiary
B04841,beneficiary
B12967,beneficiary
B17673,beneficiary
B12602,beneficiary
B09542,beneficiary
B18801,beneficiary
B03938,beneficiary
B09728,beneficiary
B04982,beneficiary
B04086,beneficiary
B06281,beneficiary
B00695,beneficiary
B03305,beneficiary
B05082,beneficiary
B11032,beneficiary
B05854,beneficiary
B02271,beneficiary
B15483,beneficiary
B16280,beneficiary
B09779,beneficiary
B04133,beneficiary
B09526,beneficiary
B14501,beneficiary
B10361,beneficiary
B16153,beneficiary
B15786,beneficiary
B08340,beneficiary
B16394,beneficiary
B06928,beneficiary
B14008,beneficiary
B14846,beneficiary
B15050,beneficiary
B11913,beneficiary
B06543,beneficiary
B07565,beneficiary
B16245,beneficiary
B10703,beneficiary
B04604,beneficiary
B11206,beneficiary
B02698,beneficiary
B14891,beneficiary
B01787,beneficiary
B12028,beneficiary
B03836,beneficiary
B03929,beneficiary
B19128,beneficiary
B13045,beneficiary
B19083,beneficiary
B15577,beneficiary
B06983,beneficiary
B07082,beneficiary
B08085,beneficiary
B04786,beneficiary
B08642,beneficiary
B16319,beneficiary
B08256,beneficiary
B12713,beneficiary
B18871,beneficiary
B07858,beneficiary
B09023,beneficiary
B06956,beneficiary
B06425,beneficiary
B14347,beneficiary
B19177,beneficiary
B18000,beneficiary
B12331,beneficiary
B10702,beneficiary
B14941,beneficiary
B03708,beneficiary
B02154,beneficiary
B17543,beneficiary
B08881,beneficiary
B02307,beneficiary
B15042,beneficiary
B14132,beneficiary
B19325,beneficiary
B04388,beneficiary
B18913,beneficiary
B10945,beneficiary
B05469,beneficiary
B14771,beneficiary
B11379,beneficiary
B12725,beneficiary
B13477,beneficiary
B10258,beneficiary
B02349,beneficiary
B15569,beneficiary
B15687,beneficiary
B12536,beneficiary
B10359,beneficiary
U00098,user
B09613,beneficiary
B12103,beneficiary
B12507,beneficiary
B14107,beneficiary
B12546,beneficiary
B09944,beneficiary
B06469,beneficiary
B05981,beneficiary
B04517,beneficiary
B18631,beneficiary
B03129,beneficiary
B05347,beneficiary
U00726,user
B15339,beneficiary
B17484,beneficiary
B08744,beneficiary
B05369,beneficiary
B03408,beneficiary
B17515,beneficiary
B09320,beneficiary
B19875,beneficiary
B04941,beneficiary
B11581,beneficiary
B19464,beneficiary
B05340,beneficiary
B07729,beneficiary
B18800,beneficiary
B08113,beneficiary
B08966,beneficiary
B01296,beneficiary
B01404,beneficiary
B12459,beneficiary
B05150,beneficiary
B14248,beneficiary
B00715,beneficiary
B18079,beneficiary
B19069,beneficiary
B03529,beneficiary
B17375,beneficiary
B08460,beneficiary
B03570,beneficiary
B13466,beneficiary
B16284,beneficiary
B07476,beneficiary
B08313,beneficiary
B16545,beneficiary
B08985,beneficiary
B13632,beneficiary
B07298,beneficiary
U00040,user
B06931,beneficiary
U00769,user
B14042,beneficiary
B00883,beneficiary
B04931,beneficiary
B13373,beneficiary
U00099,user
B08257,beneficiary
B17617,beneficiary
B17497,beneficiary
B01605,beneficiary
B10986,beneficiary
B13601,beneficiary
B19155,beneficiary
B14726,beneficiary
B12557,beneficiary
B04210,beneficiary
B18272,beneficiary
B11056,beneficiary
B11153,beneficiary
B13435,beneficiary
B15795,beneficiary
B10713,beneficiary
B03179,beneficiary
B03195,beneficiary
U00485,user
B14714,beneficiary
B18250,beneficiary
B18580,beneficiary
B01930,beneficiary
B19611,beneficiary
B12571,beneficiary
B19584,beneficiary
B09712,beneficiary
B12356,beneficiary
B15297,beneficiary
B13608,beneficiary
B13139,beneficiary
B05829,beneficiary
B03639,beneficiary
B14291,beneficiary
B03366,beneficiary
B07137,beneficiary
B15069,beneficiary
B04243,beneficiary
B07014,beneficiary
B13877,beneficiary
B19778,beneficiary
B12959,beneficiary
B17312,beneficiary
B02245,beneficiary
B09371,beneficiary
B13842,beneficiary
B13258,beneficiary
B15771,beneficiary
B19829,beneficiary
B00335,beneficiary
B07413,beneficiary
B14772,beneficiary
B00405,beneficiary
U00405,user
B17783,beneficiary
B10875,beneficiary
B04418,beneficiary
B14007,beneficiary
B16774,beneficiary
B05523,beneficiary
B12471,beneficiary
B19650,beneficiary
B01062,beneficiary
B02088,beneficiary
B03223,beneficiary
B14377,beneficiary
B11262,beneficiary
B19574,beneficiary
B06964,beneficiary
B19265,beneficiary
B01743,beneficiary
B03071,beneficiary
B17393,beneficiary
U00759,user
B03320,beneficiary
B05133,beneficiary
B14044,beneficiary
B09731,beneficiary
B18218,beneficiary
B04182,beneficiary
B18262,beneficiary
B14677,beneficiary
B08759,beneficiary
B14138,beneficiary
B17974,beneficiary
B07715,beneficiary
B07589,beneficiary
B02497,beneficiary
B17039,beneficiary
B15597,beneficiary
B04015,beneficiary
B03040,beneficiary
B12793,beneficiary
B09656,beneficiary
B19132,beneficiary
B11400,beneficiary
B05295,beneficiary
B01223,beneficiary
B19337,beneficiary
B09545,beneficiary
U00300,user
B17108,beneficiary
B17588,beneficiary
B03565,beneficiary
B02058,beneficiary
B05332,beneficiary
B02764,beneficiary
B08288,beneficiary
B02253,beneficiary
U00859,user
B08364,beneficiary
B05027,beneficiary
B19817,beneficiary
U00141,user
B11091,beneficiary
B12755,beneficiary
B05427,beneficiary
B01040,beneficiary
B07055,beneficiary
B19970,beneficiary
B19351,beneficiary
B07050,beneficiary
B12439,beneficiary
B14135,beneficiary
B12646,beneficiary
B02818,beneficiary
B05596,beneficiary
B16429,beneficiary
B12879,beneficiary
B05624,beneficiary
B11722,beneficiary
B09560,beneficiary
B02170,beneficiary
B16350,beneficiary
B11339,beneficiary
B08262,beneficiary
B14641,beneficiary
B05881,beneficiary
B11361,beneficiary
B15304,beneficiary
B09776,beneficiary
B11094,beneficiary
B15170,beneficiary
B16468,beneficiary
B00310,beneficiary
B01857,beneficiary
B02172,beneficiary
U00590,user
B19557,beneficiary
U00008,user
B12281,beneficiary
U00835,user
B02661,beneficiary
B04809,beneficiary
B16465,beneficiary
B14366,beneficiary
B14368,beneficiary
B14696,beneficiary
B06141,beneficiary
B00635,beneficiary
B10524,beneficiary
B03632,beneficiary
B18794,beneficiary
B15097,beneficiary
B10750,beneficiary
B09231,beneficiary
B10614,beneficiary
B19666,beneficiary
B13310,beneficiary
B15087,beneficiary
B12825,beneficiary
B06971,beneficiary
B17333,beneficiary
B03314,beneficiary
B14861,beneficiary
B00299,beneficiary
B14241,beneficiary
B03503,beneficiary
B15931,beneficiary
B02882,beneficiary
B12917,beneficiary
B12791,beneficiary
B17326,beneficiary
B18849,beneficiary
B19564,beneficiary
B01151,beneficiary
B08114,beneficiary
B11672,beneficiary
B12522,beneficiary
B03087,beneficiary
B07197,beneficiary
B01216,beneficiary
B00857,beneficiary
B10698,beneficiary
B12107,beneficiary
B11717,beneficiary
B10371,beneficiary
B07375,beneficiary
B16004,beneficiary
U00894,user
B05333,beneficiary
B11174,beneficiary
B10602,beneficiary
B15051,beneficiary
B11726,beneficiary
B05017,beneficiary
B12261,beneficiary
B04286,beneficiary
B05942,beneficiary
B11357,beneficiary
B10128,beneficiary
B13500,beneficiary
B07567,beneficiary
B03373,beneficiary
B16959,beneficiary
B05021,beneficiary
B03479,beneficiary
B15571,beneficiary
B13096,beneficiary
B17257,beneficiary
B03857,beneficiary
U00797,user
B19356,beneficiary
B01686,beneficiary
B10935,beneficiary
B18699,beneficiary
U00133,user
B10458,beneficiary
U00259,user
U00237,user
B10466,beneficiary
B13941,beneficiary
B12617,beneficiary
B08622,beneficiary
B16874,beneficiary
B19567,beneficiary
B19163,beneficiary
B01389,beneficiary
B15929,beneficiary
B15793,beneficiary
B15579,beneficiary
B11938,beneficiary
B13532,beneficiary
B15104,beneficiary
B01447,beneficiary
B12705,beneficiary
B00828,beneficiary
B10075,beneficiary
B19042,beneficiary
B06455,beneficiary
B00563,beneficiary
B08091,beneficiary
B02476,beneficiary
B08572,beneficiary
B16547,beneficiary
B19087,beneficiary
B02016,beneficiary
B04255,beneficiary
B08562,beneficiary
B03171,beneficiary
B16167,beneficiary
B07211,beneficiary
B16711,beneficiary
B03426,beneficiary
B13076,beneficiary
B07998,beneficiary
B07775,beneficiary
B02974,beneficiary
B02047,beneficiary
B18912,beneficiary
B04276,beneficiary
B12266,beneficiary
B16039,beneficiary
B01043,beneficiary
B12858,beneficiary
B02117,beneficiary
B17221,beneficiary
B13194,beneficiary
B14071,beneficiary
B11111,beneficiary
B10221,beneficiary
B10872,beneficiary
B00408,beneficiary
B15664,beneficiary
B00097,beneficiary
B10406,beneficiary
B04265,beneficiary
B04233,beneficiary
B06211,beneficiary
B06110,beneficiary
B06730,beneficiary
B12256,beneficiary
B06903,beneficiary
B05090,beneficiary
B02876,beneficiary
B15306,beneficiary
B10899,beneficiary
B02785,beneficiary
B03513,beneficiary
B03462,beneficiary
B17226,beneficiary
B01573,beneficiary
B17198,beneficiary
B15997,beneficiary
B12962,beneficiary
B11182,beneficiary
B08582,beneficiary
B17316,beneficiary
B02710,beneficiary
B17655,beneficiary
B03207,beneficiary
B16433,beneficiary
B17197,beneficiary
B03442,beneficiary
B08569,beneficiary
B17328,beneficiary
B00970,beneficiary
B03432,beneficiary
B14290,beneficiary
B19013,beneficiary
B04303,beneficiary
B15779,beneficiary
B16399,beneficiary
B16057,beneficiary
B01951,beneficiary
B14722,beneficiary
B09132,beneficiary
U00715,user
B02664,beneficiary
B05804,beneficiary
B03542,beneficiary
B05859,beneficiary
B07225,beneficiary
B05257,beneficiary
B05716,beneficiary
B03997,beneficiary
B15812,beneficiary
B16953,beneficiary
B06614,beneficiary
B04067,beneficiary
B02830,beneficiary
B08722,beneficiary
B03339,beneficiary
B08567,beneficiary
B12373,beneficiary
B09741,beneficiary
B10948,beneficiary
B17801,beneficiary
B03144,beneficiary
B06660,beneficiary
B11162,beneficiary
B03728,beneficiary
B11728,beneficiary
B16462,beneficiary
B08745,beneficiary
B16241,beneficiary
B18595,beneficiary
B16177,beneficiary
U00067,user
B05329,beneficiary
B14346,beneficiary
B07666,beneficiary
B11724,beneficiary
B05308,beneficiary
B11767,beneficiary
B17808,beneficiary
B00274,beneficiary
B14258,beneficiary
B02682,beneficiary
U00012,user
B12689,beneficiary
U00123,user
B10486,beneficiary
B04766,beneficiary
B12349,beneficiary
B02545,beneficiary
B02738,beneficiary
B13083,beneficiary
B12657,beneficiary
B00134,beneficiary
B04455,beneficiary
B09806,beneficiary
B04978,beneficiary
B09839,beneficiary
B17990,beneficiary
B04704,beneficiary
B02508,beneficiary
U00110,user
B11961,beneficiary
B16771,beneficiary
B04534,beneficiary
B19139,beneficiary
B09170,beneficiary
B07352,beneficiary
B09403,beneficiary
B12434,beneficiary
B13462,beneficiary
B04373,beneficiary
U00623,user
B19457,beneficiary
B16593,beneficiary
B17753,beneficiary
B14327,beneficiary
B17450,beneficiary
B10375,beneficiary
B11591,beneficiary
B17460,beneficiary
B00297,beneficiary
B07120,beneficiary
B01547,beneficiary
B05459,beneficiary
B08311,beneficiary
B01302,beneficiary
B03791,beneficiary
B12943,beneficiary
B06506,beneficiary
B05495,beneficiary
B13154,beneficiary
B18737,beneficiary
B16749,beneficiary
B17155,beneficiary
B03543,beneficiary
B18959,beneficiary
B15270,beneficiary
B04426,beneficiary
B18897,beneficiary
B03163,beneficiary
B00331,beneficiary
B02482,beneficiary
B12184,beneficiary
B09422,beneficiary
B17158,beneficiary
B14683,beneficiary
B13358,beneficiary
B01164,beneficiary
B12800,beneficiary
B19478,beneficiary
B18833,beneficiary
B07490,beneficiary
B08023,beneficiary
B16792,beneficiary
B12979,beneficiary
U00711,user
B03364,beneficiary
B10550,beneficiary
B17420,beneficiary
B09281,beneficiary
B07783,beneficiary
B14371,beneficiary
B07725,beneficiary
B05765,beneficiary
B11015,beneficiary
U00824,user
B02616,beneficiary
B01578,beneficiary
B19897,beneficiary
B17139,beneficiary
B06591,beneficiary
B12682,beneficiary
B05640,beneficiary
B04792,beneficiary
B04143,beneficiary
B03755,beneficiary
B01747,beneficiary
B07458,beneficiary
B12259,beneficiary
B18257,beneficiary
B19037,beneficiary
B13290,beneficiary
B18793,beneficiary
B06397,beneficiary
B18373,beneficiary
B18960,beneficiary
B04119,beneficiary
B13179,beneficiary
U00537,user
B02461,beneficiary
B16748,beneficiary
B16710,beneficiary
U00890,user
B01476,beneficiary
B19871,beneficiary
B15287,beneficiary
B17782,beneficiary
B11046,beneficiary
B04171,beneficiary
B02104,beneficiary
B09166,beneficiary
B18981,beneficiary
B05199,beneficiary
B16496,beneficiary
U00671,user
B10347,beneficiary
B07321,beneficiary
B07033,beneficiary
B05068,beneficiary
B04066,beneficiary
B14842,beneficiary
B19470,beneficiary
B15396,beneficiary
B05196,beneficiary
B09574,beneficiary
B00795,beneficiary
B14712,beneficiary
B13196,beneficiary
U00076,user
B05652,beneficiary
B10598,beneficiary
B17103,beneficiary
B05718,beneficiary
B05228,beneficiary
B06750,beneficiary
B13828,beneficiary
B18174,beneficiary
B05210,beneficiary
B14805,beneficiary
B01660,beneficiary
B19754,beneficiary
B18731,beneficiary
B19367,beneficiary
B03547,beneficiary
B12260,beneficiary
B03745,beneficiary
B18351,beneficiary
B11625,beneficiary
B15844,beneficiary
B18011,beneficiary
B10229,beneficiary
B03785,beneficiary
B07518,beneficiary
B02191,beneficiary
B13114,beneficiary
B19740,beneficiary
B14339,beneficiary
B07985,beneficiary
B00030,beneficiary
B15762,beneficiary
B19733,beneficiary
B13953,beneficiary
B02011,beneficiary
B14530,beneficiary
B05172,beneficiary
B15360,beneficiary
B12951,beneficiary
B03737,beneficiary
B13311,beneficiary
B07886,beneficiary
B02808,beneficiary
B02006,beneficiary
B05111,beneficiary
B19318,beneficiary
B10179,beneficiary
B14617,beneficiary
U00196,user
B05503,beneficiary
B13181,beneficiary
B07754,beneficiary
B00033,beneficiary
B18077,beneficiary
B19474,beneficiary
B03906,beneficiary
B18438,beneficiary
B05396,beneficiary
B14482,beneficiary
B08121,beneficiary
B01509,beneficiary
B14578,beneficiary
B00845,beneficiary
B10010,beneficiary
B14920,beneficiary
B01738,beneficiary
B15127,beneficiary
B12598,beneficiary
B06709,beneficiary
B10594,beneficiary
B07564,beneficiary
B08935,beneficiary
B17627,beneficiary
B13461,beneficiary
B08273,beneficiary
U00577,user
B00935,beneficiary
B11601,beneficiary
B09176,beneficiary
B17929,beneficiary
B08776,beneficiary
B15528,beneficiary
B14762,beneficiary
B07798,beneficiary
B09622,beneficiary
B19610,beneficiary
B05067,beneficiary
B17971,beneficiary
B18489,beneficiary
B06538,beneficiary
